item_id_a,item_id_b,name_a,name_b,brand_a,brand_b,size_a,size_b,pl_a,pl_b,composite,stratum,label,reason,judge
2067648,1092045,"(2 pack) KA-ME STIR-FRY - THAI RIBBON NOODLES, 14.2oz","Ka-Me Noodles, Stir-Fry, Udon",ka me stir fry,ka me,14.2oz,14.2oz,False,False,0.8744332242314019,very_high,0,Flavor/variant differs (Thai ribbon noodles stir-fry vs generic stir-fry udon) despite same brand class and 14.2oz size.,gpt-5-nano
2050278,1088611,"Glade PlugIns Scented Oil 2 Refills, Air Freshener, Exotic Tropical Blossoms, Essential Oil Infused Wall Plug In, 1.34 FL oz, Pack of 2","Glade PlugIns Scented Oil Air Freshener Refills, First Frost, 1.34 fl oz, 2 Refills",glade,glade,1.34fl_oz,1.34fl_oz,False,False,0.8641771601700976,very_high,0,"Same brand, size, and product type, but scent/variant differs: Exotic Tropical Blossoms vs First Frost.",gpt-5-nano
2385325,113641,"Old Spice Red Zone Swagger Body Wash, Scent of Confidence, 3 fl oz (Pack Of 6)","Old Spice Swagger Body Wash, Travel Size",old spice,old spice,3fl_oz,3fl_oz,False,False,0.8647073308792764,very_high,0,Same brand/size (3 fl oz) but A is a 6-pack while B is a single travel-size item; size/pack format not matching.,gpt-5-nano
1931706,93151,"Goya Salchichon Salami, 12 oz",Goya Salchichon Salami,goya salchichon,goya,12oz,12oz,False,False,0.9338128622741956,very_high,1,"Same brand (national), same product type (salchichon salami), same variant, and same size (12 oz).",gpt-5-nano
2069636,95596,"(2 Pack) Heinz Tomato Ketchup, 38 oz Bottle",Heinz Tomato Ketchup,heinz tomato,heinz,38oz,38oz,False,False,0.9026254644730962,very_high,0,A is a (2 pack) while B appears to be a single bottle; same brand/variant/size per bottle not confirmed as equivalent total size.,gpt-5-nano
1941987,100653,"Cheez-It Puff'd White Cheddar Cheesy Baked Snacks, Puffed Snack Crackers, 5.75 oz","Cheez-It Puff'd Cheesy Baked Snacks, Double Cheese",cheez it puff d,cheez it,5.75oz,5.75oz,False,False,0.8671526093375754,very_high,0,"Same brand class and size, but flavors/variants differ: White Cheddar vs Double Cheese.",gpt-5-nano
2111212,1863084,"HOSTESS Orange Crème Pop TWINKIES, Artificially Flavored Snack Cakes, 8 ct, 10.86 oz",Hostess Pumpkin Spice Twinkies,hostess,hostess,10.86oz,10.86oz,False,False,0.8635944592782163,very_high,0,Different flavor/variant (Orange Crème vs Pumpkin Spice) despite matching brand class and size.,gpt-5-nano
2056525,953102,"Mezzetta Sliced Tamed™ Jalapeño Peppers, 16 fl oz Jar",Mezzetta Tamed Sliced Jalapeno Pepper,mezzetta sliced,mezzetta,16fl_oz,16fl_oz,False,False,0.8916466018028186,very_high,1,"Same brand class (Mezzetta national), same product type (sliced jalapeño peppers), same variant (tamed/jalapeño), and same size (16 fl oz).",gpt-5-nano
2195070,1087414,(2 pack) Dove Promises Valentine's Day Heart Chocolate Candy Bag - 8.87 oz,Dove DOVE PROMISES Dark Chocolate Fall Candy,dove chocolate,dove,8.87oz,8.87oz,False,False,0.8670030343450666,very_high,0,"Flavor/variety differs: A is Valentine's Day Heart Chocolate candy, B is Dark Chocolate Fall candy (not the same variant).",gpt-5-nano
1912022,100383,"Kix Crispy Corn Puffs Whole Grain Breakfast Cereal, 18 oz.",Kix Crispy Corn Puffs Family Size,kix crispy,kix,18oz,18oz,False,False,0.8863372531377727,very_high,1,"Same brand (national), same product type/flavor (Kix Crispy Corn Puffs), same size (18 oz); only name differs (family size wording).",gpt-5-nano
2061314,108298,"Plum Organics® Stage 2 Organic Baby Food Strawberry, Banana + Granola 3.5oz Pouch","Plum Organics® Stage 2 Organic Baby Food Strawberry, Banana + Granola",plum organics,plum organics,3.5oz,3.5oz,False,False,0.9672647132421364,very_high,1,"Same brand (Plum Organics, national/label class match), same product type (Stage 2 organic baby food), same flavor/variant (Strawberry, Banana + Granola), and same size (3.5oz).",gpt-5-nano
372261,1089569,"Fritos The Original Corn Chip (1 oz., 50 pk.)","Fritos Corn Chips, The Original",fritos,fritos,1oz,1oz,False,False,0.9215500311017928,very_high,0,Different product form: A is a multi-pack (50 pk.) while B is not specified as a multi-pack; size/pack-count alignment is not confirmed.,gpt-5-nano
2053121,2028454,"Martinelli's Sparkling Apple-Cranberry, 25.4 fl oz Glass Bottle","Martinelli's 100% Juice, Sparkling, Apple-Cranberry",martinelli s sparkling,martinelli s,25.4fl_oz,25.4fl_oz,False,False,0.9085602360716258,very_high,1,"Same brand class (national), same product type (sparkling apple-cranberry), same variant, and same size (25.4 fl oz).",gpt-5-nano
2064103,107382,"Olay Ultimate Eye Cream for Dark Circles, Wrinkles and Puffiness, 0.4 fl oz",Olay Eyes Ultimate Eye Cream,olay ultimate,olay,0.4fl_oz,0.4fl_oz,False,False,0.8665855234283708,very_high,1,"Same brand class (national), same product type (Olay ultimate eye cream), same size (0.4 fl oz) and both are the Olay Eyes Ultimate variant.",gpt-5-nano
2114684,101160,"(4 pack) Chomps Antibiotic Free Pepperoni Turkey Stick 1.15oz, Certified Gluten Free and Free From Top 9 Allergens",Chomps Antibiotic Free Pepperoni Turkey Stick 1.15oz,chomps,chomps,1.15oz,1.15oz,False,False,0.8851838177835205,very_high,1,"Same brand (Chomps, national), same product type/variant (Antibiotic Free Pepperoni Turkey Stick), same size 1.15oz (multi-pack vs single acceptable per-unit size).",gpt-5-nano
1942976,103747,"Carnation Breakfast Essentials Powder Protein Nutritional Shake Drink Mix Packets, Classic French Vanilla Breakfast Shake, 10 Count","Carnation Breakfast Essentials Nutritional Drink Mix, Classic French Vanilla, 10 Pack",carnation breakfast,carnation,10ct,10ct,False,False,0.9066332192695228,very_high,1,"Same brand (national), same product type (breakfast essentials powder protein/nutritional drink mix), same variant (Classic French Vanilla), and same size/count (10ct).",gpt-5-nano
1918339,102983,"Spectrum Naturals Organic Toasted Sesame Oil, 8 fl oz","Spectrum Culinary Toasted Sesame Oil, Organic, Medium Heat",spectrum naturals,spectrum,8fl_oz,8fl_oz,False,False,0.8532734358901981,very_high,0,"Brand names differ (Spectrum Naturals vs Spectrum) and product variant differs (A: Toasted Sesame Oil; B: Culinary Toasted Sesame Oil, Medium Heat). Size matches but not strict product/variant match.",gpt-5-nano
1920306,94623,"MorningStar Farms Vegan Garden Veggie Plant Based Veggie Burgers, 9.5 oz, 4 Count (Frozen)","MorningStar Farms Plant Based Veggie Burgers, Garden Veggie",morningstar farms,morningstar farms,9.5oz,9.5oz,False,False,0.9124796060649192,very_high,1,"Same brand (national), same product type (plant-based veggie burgers), same variant (garden veggie), same size (9.5 oz); 4-count packaging difference is per-unit size match.",gpt-5-nano
1924167,95558,Kraft Original Flavor Macaroni & Cheese Dinner 7.25 oz Box,Kraft Original Flavor Mac & Cheese,kraft original,kraft,7.25oz,7.25oz,False,False,0.8838431386252417,very_high,1,"Same brand (national Kraft), same product type (macaroni & cheese dinner), same variant (original flavor), and same size (7.25 oz).",gpt-5-nano
2069155,1084614,"Hershey's Kisses Milk Chocolate Christmas Candy, Pack 1.44 oz, 9 Pieces",Hershey's Kisses Milk Chocolate,hershey s,hershey s,1.44oz,1.44oz,False,False,0.9068081976478812,very_high,1,"Same brand (national), same product type (Hershey's Kisses milk chocolate), same variant, and same size (1.44 oz).",gpt-5-nano
2065663,99269,"King Arthur Baking Company, Gluten-Free Confetti Cake Mix, 18 oz Box","King Arthur Baking Company Cake Mix, Gluten Free, Confetti",king arthur,king arthur baking company,18oz,18oz,False,False,0.9492032745507863,very_high,1,"Same national brand class (King Arthur), same product type (gluten-free confetti cake mix), same size (18 oz); flavor/variant matches (confetti/gluten free).",gpt-5-nano
2194252,1086984,Skittles Original Chewy Candy Valentines Candy Box - 12.33 oz,"Skittles Candies, Original, Valentine Exchange, Bite Size, Fun Size Pouches",skittles,skittles,12.33oz,12.33oz,False,False,0.8587548028915821,very_high,1,"Same brand (national Skittles), same flavor/variant (Original), and same size (12.33 oz); both are chewy candy pouches/box for Valentine, but per-unit size matches.",gpt-5-nano
1932222,101686,"Glory Foods Canned Seasoned Collard Greens, 27 oz Can","Glory Foods Collard Greens, Southern Style, Seasoned",glory foods,glory foods,27oz,27oz,False,False,0.921995981580553,very_high,1,"Same brand (national), same product type (seasoned collard greens), same size (27 oz); flavor/variant matches (southern style/canned seasoned collard greens).",gpt-5-nano
285020,91987,"Country Crock Dairy Free Vegan Plant Butter with Avocado Oil, 16 oz, 4 Sticks (Refrigerated)",Country Crock Dairy Free Vegan Plant Butter with Avocado Oil Sticks,country crock,country crock,16oz,16oz,False,False,0.958415600707934,very_high,1,"Same brand (national), same product type (Country Crock dairy-free vegan plant butter with avocado oil sticks), same size (16 oz); packaging detail (4 sticks) doesn’t change per-unit size.",gpt-5-nano
356615,952548,"Kit Kat® Dark Chocolate Wafer King Size Candy, Bars 3 oz, 24 Count","KitKat Crisp Wafers in Milk Chocolate, King Size",kitkat,kitkat,3oz,3oz,False,False,0.8591591271992751,very_high,0,Same brand and size (3 oz) but different product variant/flavor: dark chocolate wafer king size vs milk chocolate crisp wafers.,gpt-5-nano
2127832,115068,"Method Dish Soap, Sea Minerals, 18  fl oz","Method Dish Soap, Sea Minerals",method,method,18fl_oz,18fl_oz,False,False,0.9707420308761394,very_high,1,"Same brand (Method), same product type (dish soap), same variant/flavor (Sea Minerals), and same size (18 fl oz).",gpt-5-nano
2220593,950946,"Crest 3D White Adv Arctic Fresh Whitening Toothpaste, 3.3 oz, Pk of 2","Crest 3DWHITE Advanced Toothpaste, Arctic Fresh",crest,crest,3.3oz,3.3oz,False,False,0.8814160182299562,very_high,1,"Same brand (Crest), same product type (3D white toothpaste), same variant/flavor (Arctic Fresh/Advanced), same size (3.3 oz; multi-pack acceptable).",gpt-5-nano
1922256,94851,"Marie Callender's Cherry Crunch Pie, Ready to Bake Frozen Dessert, 36 oz. (frozen)",Marie Callender's Cherry Crunch Pie Ready to Bake Frozen Dessert,marie callender s,marie callender s,36oz,36oz,False,False,0.9846530050370794,very_high,1,"Same brand (Marie Callender's), same product type (ready-to-bake frozen cherry crunch pie), same variant (Cherry Crunch), same size (36 oz); brand class and size match.",gpt-5-nano
1935636,951043,Every Man Jack Sandalwood Hydrating Men's 3-in-1 Body Wash and Shampoo & Conditioner - 28.8 fl oz,"Every Man Jack Men's Sandalwood 3-in-1 Body Wash, Shampoo & Conditioner",every man,every man jack,28.8fl_oz,28.8fl_oz,False,False,0.9319654912440706,very_high,1,"Same brand class and private-label status, same product type (3-in-1 body wash/shampoo/conditioner), same variant (Sandalwood), and same size (28.8 fl oz).",gpt-5-nano
2082901,104128,"SUNNYD Tangy Original Orange Juice Drink, 64 fl oz Bottle","SunnyD Tangy Original Orange Juice Drink, Half Gallon Bottle",sunnyd,sunnyd,64fl_oz,64fl_oz,False,False,0.9518728756514698,very_high,1,"Same brand class (national), same product (SunnyD Tangy Original Orange Juice Drink), same size (64 fl oz; half gallon), and same variant flavor (Tangy Original Orange).",gpt-5-nano
1939582,95599,"Diet Pepsi Cola Soda Pop, 16.9 fl oz, 6 Pack Bottles",Pepsi Diet Cola Soda,diet pepsi,pepsi,16.9fl_oz,16.9fl_oz,False,False,0.9098919880403524,very_high,0,"Brand/type mismatch: A is Diet Pepsi, B is Pepsi (not clearly Diet); size and private-label match, but product variant differs.",gpt-5-nano
1919296,104569,"SkinnyPop Original Popcorn Individual Bag, 4.4oz",SkinnyPop Original Popcorn 4.4oz,skinnypop original,skinnypop,4.4oz,4.4oz,False,False,0.9322900952011204,very_high,1,"Same brand/class (national), same product type (Original popcorn), same flavor (Original), and same size (4.4oz).",gpt-5-nano
362723,110735,"Seventh Generation Fabric Softener, Lavender, 32 Fluid Ounce",Seventh Generation Lavender Liquid Fabric Softener,seventh generation,seventh generation,32fl_oz,32fl_oz,False,False,0.951811400911589,very_high,1,"Same brand/class (national), same product type (liquid fabric softener), same variant scent (lavender), and same size (32 fl oz).",gpt-5-nano
2055687,104612,"Schweppes Caffeine Free Ginger Ale Soda Pop, 12 fl oz, 12 Pack Cans","Schweppes Ginger Ale, Caffeine Free, 12 Pack",schweppes caffeine,schweppes,12fl_oz,12fl_oz,False,False,0.9128366160125464,very_high,1,"Same brand (Schweppes), same product type (ginger ale soda), same variant (caffeine free), same size (12 fl oz, 12-pack cans).",gpt-5-nano
1949191,104997,"(7 pack) PopCorners No Artificial Colors or Flavors White Cheddar Popped Corn Chips Bag, 7 oz","PopCorners Popped-Corn Snack, White Cheddar Flavored",popcorners no,popcorners,7oz,7oz,False,False,0.8633312540470626,very_high,0,"Names/variants don’t match: A specifies 'No Artificial Colors or Flavors' and '(7 pack)' wording, while B is generic White Cheddar flavored; strict flavor/variant match fails.",gpt-5-nano
1943530,952593,"Butterfinger Candy Bar, 1.9 oz",Butterfinger Bar,butterfinger candy,butterfinger,1.9oz,1.9oz,False,False,0.8723132776289761,very_high,1,"Same brand (national), same product type (Butterfinger candy bar), same size (1.9 oz); names indicate the same variant.",gpt-5-nano
1949418,99122,"(6 pack) Manwich Original Sloppy Joe Sauce, Canned Sauce, 15 oz",Manwich Original Sloppy Joe Sauce Canned Sauce,manwich original,manwich,15oz,15oz,False,False,0.9594626280231742,very_high,1,"Same brand (national), same product (Manwich Original Sloppy Joe Sauce), and same 15 oz size; multi-pack vs single is OK if per-unit size matches.",gpt-5-nano
2392577,101895,Manischewitz Tam Original Snack Crackers - Case of 12 - 9.6 oz.,"Manischewitz Tam Tams Snack Crackers, Original",manischewitz tam,manischewitz,9.6oz,9.6oz,False,False,0.9033476389046536,very_high,1,"Same brand, same product type (Tam Tams/Original Snack Crackers), same variant (Original), same size 9.6 oz; case pack vs single is acceptable since per-unit size matches.",gpt-5-nano
2063815,108032,"OraCoat XyliMelts Dry Mouth Relief Moisturizing Oral Adhering Discs 40 Count, Mild Mint with Xylitol, for Dry Mouth, Stimulates Saliva, Non-Acidic","OraCoat XyliMelts Stick-On Melts, Dry Mouth, Mild-Mint Flavor",oracoat xylimelts,oracoat,40ct,40ct,False,False,0.8532570165725293,very_high,1,"Same brand (OraCoat), same product type (XyliMelts oral adhering/melts), same variant/flavor (mild mint with xylitol), and same size (40 count); both are national brands.",gpt-5-nano
1919936,111366,"Mucinex Fast-Max DM Max Strength Expectorant & Cough Medicine, Excess Mucus Relief, FSA/HSA, 6 fl oz","Mucinex Fast Max Cough Relief, Maximum Strength, DM Max",mucinex fast max,mucinex,6fl_oz,6fl_oz,False,False,0.8852312573282957,very_high,1,"Same brand class (national), same product type (Mucinex Fast-Max DM Max cough/expectorant), same variant (Fast Max DM Max), and same size (6 fl oz).",gpt-5-nano
2261323,1163161,"(3 pack) Glade® Odor Fighting Soft Mist Air Freshener Room Spray Stocking Stuffer, Embers & Sandalwood, 8oz., 1 Count","Glade ® Odor Fighting Soft Mist Air Freshener Room Spray, Embers & Sandalwood, 8.0oz., 1 count",glade,glade,8oz,8oz,False,False,0.9335800662946436,very_high,1,"Same national brand (Glade), same product type (Odor Fighting Soft Mist air freshener room spray), same variant (Embers & Sandalwood), and same size (8oz). 3-pack vs single is acceptable since per-unit size matches.",gpt-5-nano
1932709,114235,"Gerber Snacks for Baby Biscuits, Arrowroot, 5.5 oz Bag","Gerber Arrowroot Biscuits, 10+ Months",gerber,gerber,5.5oz,5.5oz,False,False,0.8732318214338042,very_high,0,"Names differ in product details/variant (A says “Snacks for Baby Biscuits, Arrowroot” vs B “Arrowroot Biscuits, 10+ Months”); size and brand class match but variant-specific description does not clearly align.",gpt-5-nano
1913128,104884,"Werther's Original Creamy Caramel Filled Candy, 5.5 oz","Werther's Original Hard Candies, Creamy Caramel Filled",werther s original,werther s original,5.5oz,5.5oz,False,False,0.9501833341978771,very_high,1,Same brand (national) and same size (5.5 oz) with the same variant: creamy caramel filled; product type aligns as Werther's Original filled caramel candies.,gpt-5-nano
2112725,1703246,"Zoup! Good, Really Good, Chicken Potpie Soup, Shelf-Stable, 16 oz",Zoup! Chicken Potpie Soup,zoup good,zoup,16oz,16oz,False,False,0.8903140945073007,very_high,1,"Same brand class (national), same product (Chicken Potpie Soup), same size 16 oz; name differences are descriptive only.",gpt-5-nano
2386515,97329,"College Inn 50% Less Sodium Beef Broth, 32 oz Carton",College Inn 40% Less Sodium Chicken Broth,college inn,college inn,32oz,32oz,False,False,0.9177649835231338,very_high,0,Different broth type/variant: beef vs chicken (40% less sodium chicken vs 50% less sodium beef).,gpt-5-nano
